timestamp,CN2-37(Gear tooth FR)[mm/s],CN2-27(Gear tooth FL)[mm/s],Difference(FR-FL)[mm/s],Error((FR-FL)/FR)[%],CN2-17(Gear tooth RR)[mm/s],CN2-7(Gear tooth RL)[mm/s],Difference(RR-RL)[mm/s],Error((RR-RL)/RR)[%],
29258,6357,6357,0,0.000,6674,6656,18,0.270,
29260,6935,6935,0,0.000,6692,6674,18,0.269,
29262,6935,6935,0,0.000,6656,6656,0,0.000,
29264,6935,6935,0,0.000,6674,6656,18,0.270,
29266,6357,6935,-578,-9.092,6692,6656,36,0.538,
29268,6357,6935,-578,-9.092,6764,6710,54,0.798,
29270,6935,6357,578,8.335,6819,6764,55,0.807,
29272,6357,6935,-578,-9.092,6819,6801,18,0.264,
29274,6935,6357,578,8.335,6819,6819,0,0.000,
29276,6935,6935,0,0.000,6819,6837,-18,-0.264,
29278,6935,6935,0,0.000,6801,6801,0,0.000,
29280,6935,6935,0,0.000,6837,6819,18,0.263,
29282,6935,6935,0,0.000,6891,6837,54,0.784,
29284,6357,6935,-578,-9.092,6891,6819,72,1.045,
29286,6935,6935,0,0.000,6927,6855,72,1.039,
29288,6935,6357,578,8.335,6963,6909,54,0.776,
29290,6935,6935,0,0.000,6981,6945,36,0.516,
29292,6935,6935,0,0.000,6981,6945,36,0.516,
29294,6935,6935,0,0.000,6963,6963,0,0.000,
29296,6935,6935,0,0.000,6981,6981,0,0.000,
29298,6935,6935,0,0.000,6963,6963,0,0.000,
29300,6935,6935,0,0.000,7018,7000,18,0.256,
29302,6935,6935,0,0.000,7018,7000,18,0.256,
29304,6935,7513,-578,-8.335,7054,7000,54,0.766,
29306,6935,6935,0,0.000,7054,7018,36,0.510,
29308,6935,6935,0,0.000,7108,7054,54,0.760,
29310,6935,6935,0,0.000,7144,7072,72,1.008,
29312,6935,6935,0,0.000,7126,7072,54,0.758,
29314,6935,6935,0,0.000,7072,7018,54,0.764,
29316,6935,6935,0,0.000,7054,7018,36,0.510,
29318,6935,7513,-578,-8.335,7018,6981,37,0.527,
29320,6935,6935,0,0.000,7072,7054,18,0.255,
29322,7513,7513,0,0.000,7108,7090,18,0.253,
29324,6935,7513,-578,-8.335,7162,7144,18,0.251,
29326,6935,6935,0,0.000,7199,7144,55,0.764,
29328,6935,7513,-578,-8.335,7180,7162,18,0.251,
29330,6935,6935,0,0.000,7072,7036,36,0.509,
29332,7513,7513,0,0.000,6963,6963,0,0.000,
29334,6935,6935,0,0.000,6873,6855,18,0.262,
29336,7513,7513,0,0.000,6891,6873,18,0.261,
29338,6935,6935,0,0.000,6909,6855,54,0.782,
29340,6935,6935,0,0.000,6909,6909,0,0.000,
29342,6935,6935,0,0.000,6909,6855,54,0.782,
29344,6935,6935,0,0.000,6819,6801,18,0.264,
29346,6935,6935,0,0.000,6746,6728,18,0.267,
29348,6935,6935,0,0.000,6674,6620,54,0.809,
29350,6935,6357,578,8.335,6602,6547,55,0.833,
29352,6935,6935,0,0.000,6529,6475,54,0.827,
29354,6935,6357,578,8.335,6439,6403,36,0.559,
29356,6935,6357,578,8.335,6403,6348,55,0.859,
29358,6935,6357,578,8.335,6312,6276,36,0.570,
29360,6357,6357,0,0.000,6222,6204,18,0.289,
29362,6357,6357,0,0.000,6131,6095,36,0.587,
29364,6357,6357,0,0.000,6023,6005,18,0.299,
29366,5779,6357,-578,-10.002,5914,5896,18,0.304,
29368,6357,6357,0,0.000,5824,5788,36,0.618,
29370,5779,5779,0,0.000,5733,5697,36,0.628,
29372,6357,5779,578,9.092,5643,5607,36,0.638,
29374,5779,5779,0,0.000,5534,5534,0,0.000,
29376,5779,5779,0,0.000,5444,5426,18,0.331,
29378,5779,5779,0,0.000,5390,5335,55,1.020,
29380,5779,5201,578,10.002,5245,5227,18,0.343,
29382,5201,5201,0,0.000,5155,5173,-18,-0.349,
29384,5779,5779,0,0.000,5064,5082,-18,-0.355,
29386,5779,5779,0,0.000,4992,4974,18,0.361,
29388,5201,5201,0,0.000,4901,4901,0,0.000,
29390,4623,4623,0,0.000,4829,4829,0,0.000,
29392,5201,5201,0,0.000,4739,4720,19,0.401,
29394,4623,4623,0,0.000,4630,4612,18,0.389,
29396,4623,4623,0,0.000,4558,4540,18,0.395,
29398,4623,4623,0,0.000,4449,4449,0,0.000,
29400,4623,4623,0,0.000,4359,4377,-18,-0.413,
29402,4045,4045,0,0.000,4268,4268,0,0.000,
29404,4045,4045,0,0.000,4196,4214,-18,-0.429,
29406,4045,4045,0,0.000,4124,4142,-18,-0.436,
29408,4623,4623,0,0.000,4051,4033,18,0.444,
29410,4045,4045,0,0.000,3943,3925,18,0.457,
29412,4045,4045,0,0.000,3852,3852,0,0.000,
29414,4045,4045,0,0.000,3780,3780,0,0.000,
29416,3467,3467,0,0.000,3726,3671,55,1.476,
29418,4045,3467,578,14.289,3599,3563,36,1.000,
29420,3467,4045,-578,-16.671,3545,3509,36,1.016,
29422,4045,3467,578,14.289,3527,3490,37,1.049,
29424,3467,3467,0,0.000,3418,3400,18,0.527,
29426,3467,3467,0,0.000,3328,3255,73,2.194,
29428,2889,3467,-578,-20.007,3237,3219,18,0.556,
29430,3467,2889,578,16.671,3147,3147,0,0.000,
29432,3467,2889,578,16.671,3038,3038,0,0.000,
29434,3467,2889,578,16.671,2984,2984,0,0.000,
29436,2889,2889,0,0.000,2930,2912,18,0.614,
29438,2889,2889,0,0.000,2857,2821,36,1.260,
29440,2889,3467,-578,-20.007,2767,2749,18,0.651,
29442,2889,2889,0,0.000,2695,2677,18,0.668,
29444,2311,2311,0,0.000,2622,2586,36,1.373,
29446,2311,2311,0,0.000,2532,2496,36,1.422,
29448,2311,2311,0,0.000,2423,2423,0,0.000,
29450,2889,2311,578,20.007,2333,2351,-18,-0.772,
29452,2311,2311,0,0.000,2261,2279,-18,-0.796,
29454,2311,2311,0,0.000,2206,2206,0,0.000,
29456,1733,2311,-578,-33.353,2134,2116,18,0.843,
29458,2311,2311,0,0.000,2062,2062,0,0.000,
29460,2311,1733,578,25.011,1971,1953,18,0.913,
29462,2311,1733,578,25.011,1881,1844,37,1.967,
29464,1733,2311,-578,-33.353,1790,1772,18,1.006,
29466,1733,1733,0,0.000,1718,1664,54,3.143,
29468,1733,1733,0,0.000,1646,1609,37,2.248,
29470,1733,1733,0,0.000,1537,1537,0,0.000,
29472,1155,1155,0,0.000,1447,1410,37,2.557,
29474,1155,1155,0,0.000,1392,1356,36,2.586,
29476,1155,1733,-578,-50.043,1302,1302,0,0.000,
29478,1155,1155,0,0.000,1103,1121,-18,-1.632,
29480,1155,1155,0,0.000,958,958,0,0.000,
29482,1155,577,578,50.043,886,832,54,6.095,
29484,577,577,0,0.000,850,795,55,6.471,
29486,577,577,0,0.000,723,687,36,4.979,
29488,577,577,0,0.000,506,506,0,0.000,
29490,577,577,0,0.000,217,235,-18,-8.295,
29492,0,0,0,0,54,54,0,0.000,
29494,0,0,0,0,90,72,18,20.000,
29496,0,0,0,0,235,198,37,15.745,
29498,0,0,0,0,90,108,-18,-20.000,
29500,0,0,0,0,72,108,-36,-50.000,
29502,0,0,0,0,36,90,-54,-150.000,
29504,0,0,0,0,18,36,-18,-100.000,
29506,0,0,0,0,18,0,18,100.000,
29508,0,0,0,0,0,0,0,0,
29510,0,0,0,0,0,0,0,0,
29512,0,0,0,0,18,0,18,100.000,
29514,0,0,0,0,18,18,0,0.000,
29516,0,0,0,0,54,18,36,66.667,
29518,0,0,0,0,36,36,0,0.000,
29520,0,0,0,0,36,36,0,0.000,
29522,0,0,0,0,18,18,0,0.000,
29524,0,0,0,0,18,0,18,100.000,
29526,0,0,0,0,0,0,0,0,
29528,0,0,0,0,18,0,18,100.000,
29530,0,0,0,0,0,0,0,0,
29532,0,0,0,0,0,0,0,0,
29534,0,0,0,0,0,0,0,0,
29536,0,0,0,0,0,0,0,0,
29538,0,0,0,0,0,0,0,0,
29540,0,0,0,0,0,0,0,0,
29542,0,0,0,0,18,0,18,100.000,
29544,0,0,0,0,36,36,0,0.000,
29546,0,0,0,0,18,18,0,0.000,
29548,0,0,0,0,18,18,0,0.000,
29550,0,0,0,0,18,0,18,100.000,
29552,0,0,0,0,18,0,18,100.000,
29554,0,0,0,0,0,18,-18,0,
29556,0,0,0,0,0,18,-18,0,
29558,0,0,0,0,18,0,18,100.000,
29560,0,0,0,0,18,0,18,100.000,
29562,0,0,0,0,18,18,0,0.000,
29564,0,0,0,0,18,0,18,100.000,
29566,0,0,0,0,0,0,0,0,
29568,0,0,0,0,0,0,0,0,
29570,0,0,0,0,0,0,0,0,
29572,0,0,0,0,0,0,0,0,
29574,0,0,0,0,18,18,0,0.000,
29576,0,0,0,0,18,18,0,0.000,
29578,0,0,0,0,18,0,18,100.000,
29580,0,0,0,0,18,18,0,0.000,
29582,0,0,0,0,0,18,-18,0,
29584,0,0,0,0,18,18,0,0.000,
29586,0,0,0,0,18,18,0,0.000,
29588,0,0,0,0,18,0,18,100.000,
29590,0,0,0,0,0,0,0,0,
29592,0,0,0,0,0,0,0,0,
29594,0,0,0,0,18,0,18,100.000,
29596,0,0,0,0,18,0,18,100.000,
29598,0,0,0,0,18,0,18,100.000,
29600,0,0,0,0,0,0,0,0,
29602,0,0,0,0,0,0,0,0,
29604,0,0,0,0,0,0,0,0,
29606,0,0,0,0,0,0,0,0,
29608,0,0,0,0,18,0,18,100.000,
29610,0,0,0,0,18,0,18,100.000,
29612,0,0,0,0,0,0,0,0,
29614,0,0,0,0,18,0,18,100.000,
29616,0,0,0,0,0,0,0,0,
29618,0,0,0,0,0,0,0,0,
29620,0,0,0,0,0,0,0,0,
29622,0,0,0,0,0,0,0,0,
29624,0,0,0,0,0,0,0,0,
29626,0,0,0,0,0,18,-18,0,
29628,0,0,0,0,18,0,18,100.000,
29630,0,0,0,0,0,0,0,0,
29632,0,0,0,0,18,0,18,100.000,
29634,0,0,0,0,0,0,0,0,
29636,0,0,0,0,0,0,0,0,
29638,0,0,0,0,0,0,0,0,
29640,0,0,0,0,0,18,-18,0,
29642,0,0,0,0,0,0,0,0,
29644,0,0,0,0,0,0,0,0,
29646,0,0,0,0,0,0,0,0,
29648,0,0,0,0,0,0,0,0,
29650,0,0,0,0,0,0,0,0,
29652,0,0,0,0,0,0,0,0,
29654,0,0,0,0,0,0,0,0,
29656,0,0,0,0,0,0,0,0,
29658,0,577,-577,0,0,0,0,0,
29660,0,0,0,0,18,0,18,100.000,
29662,577,0,577,100.000,0,0,0,0,
29664,0,0,0,0,0,0,0,0,
29666,0,0,0,0,0,18,-18,0,
29668,0,0,0,0,18,0,18,100.000,
29670,0,0,0,0,0,18,-18,0,
29672,0,0,0,0,0,0,0,0,
29674,0,577,-577,0,0,0,0,0,
29676,0,0,0,0,0,18,-18,0,
29678,0,0,0,0,18,18,0,0.000,
29680,0,0,0,0,18,36,-18,-100.000,
29682,0,0,0,0,18,18,0,0.000,
29684,0,0,0,0,18,0,18,100.000,
29686,0,577,-577,0,0,0,0,0,
29688,577,0,577,100.000,0,18,-18,0,
29690,0,0,0,0,18,18,0,0.000,
29692,0,0,0,0,18,18,0,0.000,
29694,0,0,0,0,18,18,0,0.000,
29696,0,0,0,0,18,0,18,100.000,
29698,0,0,0,0,0,0,0,0,
29700,0,0,0,0,0,18,-18,0,
29702,0,0,0,0,18,18,0,0.000,
29704,577,0,577,100.000,18,18,0,0.000,
29706,0,0,0,0,18,18,0,0.000,
29708,0,0,0,0,0,18,-18,0,
29710,0,0,0,0,0,0,0,0,
29712,0,0,0,0,0,0,0,0,
29714,0,0,0,0,18,18,0,0.000,
29716,0,0,0,0,18,18,0,0.000,
29718,577,0,577,100.000,18,0,18,100.000,
29720,0,0,0,0,18,0,18,100.000,
29722,0,577,-577,0,0,0,0,0,
29724,0,0,0,0,0,0,0,0,
29726,577,0,577,100.000,0,0,0,0,
29728,0,0,0,0,0,0,0,0,
29730,0,0,0,0,0,18,-18,0,
29732,577,0,577,100.000,0,0,0,0,
29734,0,0,0,0,0,0,0,0,
29736,0,0,0,0,18,0,18,100.000,
29738,0,0,0,0,0,0,0,0,
29740,0,0,0,0,0,18,-18,0,
29742,0,0,0,0,0,0,0,0,
29744,0,0,0,0,0,0,0,0,
29746,0,0,0,0,18,0,18,100.000,
29748,0,0,0,0,0,18,-18,0,
29750,0,0,0,0,0,18,-18,0,
29752,0,0,0,0,0,0,0,0,
29754,0,0,0,0,0,0,0,0,
29756,577,577,0,0.000,0,0,0,0,
29758,577,0,577,100.000,0,18,-18,0,
29760,0,0,0,0,0,18,-18,0,
29762,0,0,0,0,0,0,0,0,
29764,0,0,0,0,0,18,-18,0,
29766,0,0,0,0,0,18,-18,0,
29768,0,0,0,0,0,0,0,0,
29770,0,0,0,0,0,0,0,0,
29772,0,0,0,0,0,0,0,0,
29774,0,0,0,0,0,0,0,0,
29776,0,0,0,0,0,18,-18,0,
29778,0,0,0,0,0,0,0,0,
29780,0,0,0,0,18,0,18,100.000,
29782,0,0,0,0,18,0,18,100.000,
29784,0,0,0,0,18,0,18,100.000,
29786,0,0,0,0,0,0,0,0,
29788,0,0,0,0,18,0,18,100.000,
29790,0,0,0,0,18,0,18,100.000,
29792,0,0,0,0,18,0,18,100.000,
29794,0,0,0,0,18,0,18,100.000,
29796,0,0,0,0,0,0,0,0,
29798,0,0,0,0,18,0,18,100.000,
29800,0,0,0,0,0,0,0,0,
29802,0,0,0,0,0,0,0,0,
29804,0,0,0,0,0,18,-18,0,
29806,0,0,0,0,0,0,0,0,
29808,0,0,0,0,0,0,0,0,
29810,0,0,0,0,0,0,0,0,
29812,0,0,0,0,0,0,0,0,
29814,0,0,0,0,0,0,0,0,
29816,0,0,0,0,0,0,0,0,
29818,0,0,0,0,0,0,0,0,
29820,0,0,0,0,0,0,0,0,
29822,0,0,0,0,0,0,0,0,
29824,0,0,0,0,36,54,-18,-50.000,
29826,0,0,0,0,90,90,0,0.000,
29828,0,0,0,0,162,144,18,11.111,
29830,0,0,0,0,217,198,19,8.756,
29832,577,0,577,100.000,253,253,0,0.000,
29834,0,0,0,0,289,271,18,6.228,
29836,577,0,577,100.000,343,361,-18,-5.248,
29838,577,0,577,100.000,416,416,0,0.000,
29840,0,577,-577,0,452,470,-18,-3.982,
29842,577,577,0,0.000,524,506,18,3.435,
29844,577,577,0,0.000,560,560,0,0.000,
29846,577,577,0,0.000,614,633,-19,-3.094,
29848,577,577,0,0.000,813,813,0,0.000,
29850,577,1155,-578,-100.173,958,994,-36,-3.758,
29852,1155,1155,0,0.000,976,1031,-55,-5.635,
29854,1155,1155,0,0.000,1012,1012,0,0.000,
29856,1155,1155,0,0.000,1085,1085,0,0.000,
29858,1155,1155,0,0.000,1229,1175,54,4.394,
29860,1155,1155,0,0.000,1320,1266,54,4.091,
29862,1155,1155,0,0.000,1338,1338,0,0.000,
29864,1733,1733,0,0.000,1374,1410,-36,-2.620,
29866,1733,1733,0,0.000,1465,1501,-36,-2.457,
29868,1733,1155,578,33.353,1555,1519,36,2.315,
29870,1733,1733,0,0.000,1700,1682,18,1.059,
29872,1733,1733,0,0.000,1899,1844,55,2.896,
29874,1733,1733,0,0.000,1826,1826,0,0.000,
29876,1733,1733,0,0.000,1718,1790,-72,-4.191,
29878,2311,2311,0,0.000,1790,1808,-18,-1.006,
29880,1733,1733,0,0.000,1935,1899,36,1.860,
29882,1733,1733,0,0.000,2043,2007,36,1.762,
29884,2311,2311,0,0.000,2098,2116,-18,-0.858,
29886,2311,1733,578,25.011,2116,2152,-36,-1.701,
29888,1733,2311,-578,-33.353,2152,2206,-54,-2.509,
29890,2311,2311,0,0.000,2206,2224,-18,-0.816,
29892,2311,2311,0,0.000,2279,2279,0,0.000,
29894,1733,1733,0,0.000,2333,2333,0,0.000,
29896,2311,2311,0,0.000,2333,2333,0,0.000,
29898,2311,2889,-578,-25.011,2333,2351,-18,-0.772,
29900,2311,2311,0,0.000,2387,2405,-18,-0.754,
29902,2311,2311,0,0.000,2478,2441,37,1.493,
29904,2889,2889,0,0.000,2550,2532,18,0.706,
29906,2311,2889,-578,-25.011,2604,2604,0,0.000,
29908,2311,2311,0,0.000,2622,2622,0,0.000,
29910,2311,2311,0,0.000,2622,2622,0,0.000,
29912,2311,2311,0,0.000,2622,2622,0,0.000,
29914,2889,2889,0,0.000,2695,2677,18,0.668,
29916,2889,2889,0,0.000,2749,2731,18,0.655,
29918,2889,2311,578,20.007,2785,2785,0,0.000,
29920,2889,2889,0,0.000,2785,2839,-54,-1.939,
29922,2889,2889,0,0.000,2839,2857,-18,-0.634,
29924,2889,2889,0,0.000,2821,2839,-18,-0.638,
29926,2889,2889,0,0.000,2785,2785,0,0.000,
29928,2889,2889,0,0.000,2767,2767,0,0.000,
29930,2889,3467,-578,-20.007,2749,2749,0,0.000,
29932,2889,2889,0,0.000,2731,2731,0,0.000,
29934,2311,2889,-578,-25.011,2731,2731,0,0.000,
29936,2889,2311,578,20.007,2731,2731,0,0.000,
29938,2889,2889,0,0.000,2731,2713,18,0.659,
29940,2889,2889,0,0.000,2677,2640,37,1.382,
29942,2311,2889,-578,-25.011,2640,2640,0,0.000,
29944,2311,2889,-578,-25.011,2586,2604,-18,-0.696,
29946,2311,2889,-578,-25.011,2459,2478,-19,-0.773,
29948,2311,2311,0,0.000,2441,2423,18,0.737,
29950,2311,2311,0,0.000,2387,2369,18,0.754,
29952,2889,2311,578,20.007,2333,2315,18,0.772,
29954,2311,2311,0,0.000,2297,2315,-18,-0.784,
29956,2311,2311,0,0.000,2224,2242,-18,-0.809,
29958,1733,2311,-578,-33.353,2152,2170,-18,-0.836,
29960,2311,1733,578,25.011,2098,2080,18,0.858,
29962,2311,2311,0,0.000,2007,1989,18,0.897,
29964,2311,1733,578,25.011,1917,1899,18,0.939,
29966,1733,1733,0,0.000,1863,1863,0,0.000,
29968,2311,1733,578,25.011,1863,1844,19,1.020,
29970,1733,1733,0,0.000,1826,1790,36,1.972,
29972,1733,1733,0,0.000,1754,1736,18,1.026,
29974,1733,1733,0,0.000,1700,1736,-36,-2.118,
29976,1733,1733,0,0.000,1627,1664,-37,-2.274,
29978,1733,1155,578,33.353,1555,1591,-36,-2.315,
29980,1155,1733,-578,-50.043,1519,1501,18,1.185,
29982,1733,1733,0,0.000,1465,1465,0,0.000,
29984,1733,1155,578,33.353,1410,1428,-18,-1.277,
29986,1733,1155,578,33.353,1428,1465,-37,-2.591,
29988,1155,1155,0,0.000,1501,1483,18,1.199,
29990,1155,1733,-578,-50.043,1627,1573,54,3.319,
29992,1155,1733,-578,-50.043,1519,1501,18,1.185,
29994,1733,1733,0,0.000,1320,1338,-18,-1.364,
29996,1155,1733,-578,-50.043,1266,1338,-72,-5.687,
29998,1733,1155,578,33.353,1338,1392,-54,-4.036,
30000,1155,1733,-578,-50.043,1356,1374,-18,-1.327,
30002,1155,1733,-578,-50.043,1374,1356,18,1.310,
30004,1155,1155,0,0.000,1374,1374,0,0.000,
30006,1155,1155,0,0.000,1374,1392,-18,-1.310,
30008,1155,1155,0,0.000,1338,1356,-18,-1.345,
30010,1155,1733,-578,-50.043,1284,1284,0,0.000,
30012,1733,1155,578,33.353,1211,1175,36,2.973,
30014,1155,1155,0,0.000,1157,1121,36,3.111,
30016,1155,1155,0,0.000,1175,1175,0,0.000,
30018,1155,1155,0,0.000,1139,1175,-36,-3.161,
30020,1155,1155,0,0.000,1085,1121,-36,-3.318,
30022,1155,1155,0,0.000,1085,1085,0,0.000,
30024,1155,1155,0,0.000,1067,1049,18,1.687,
30026,577,1155,-578,-100.173,976,940,36,3.689,
30028,577,1155,-578,-100.173,868,832,36,4.147,
30030,577,1155,-578,-100.173,741,741,0,0.000,
30032,577,1155,-578,-100.173,614,614,0,0.000,
30034,577,577,0,0.000,542,542,0,0.000,
30036,577,577,0,0.000,488,452,36,7.377,
30038,577,577,0,0.000,361,361,0,0.000,
30040,0,577,-577,0,198,235,-37,-18.687,
30042,0,577,-577,0,90,108,-18,-20.000,
30044,0,0,0,0,54,72,-18,-33.333,
30046,577,0,577,100.000,54,72,-18,-33.333,
30048,577,577,0,0.000,108,126,-18,-16.667,
30050,0,0,0,0,72,108,-36,-50.000,
30052,577,577,0,0.000,54,18,36,66.667,
30054,0,0,0,0,162,144,18,11.111,
30056,0,0,0,0,325,289,36,11.077,
30058,0,0,0,0,325,325,0,0.000,
30060,0,0,0,0,198,217,-19,-9.596,
30062,0,0,0,0,36,72,-36,-100.000,
30064,0,0,0,0,54,36,18,33.333,
30066,0,0,0,0,72,72,0,0.000,
30068,0,0,0,0,162,162,0,0.000,
30070,0,0,0,0,217,217,0,0.000,
30072,0,0,0,0,36,18,18,50.000,
30074,0,0,0,0,36,36,0,0.000,
30076,0,0,0,0,0,18,-18,0,
30078,0,0,0,0,0,36,-36,0,
30080,0,0,0,0,0,18,-18,0,
30082,0,0,0,0,0,18,-18,0,
30084,0,0,0,0,0,18,-18,0,
30086,0,0,0,0,18,18,0,0.000,
30088,0,0,0,0,0,18,-18,0,
30090,0,0,0,0,18,18,0,0.000,
30092,0,0,0,0,18,18,0,0.000,
30094,0,0,0,0,18,18,0,0.000,
30096,0,0,0,0,18,18,0,0.000,
30098,0,0,0,0,0,0,0,0,
30100,0,0,0,0,0,0,0,0,
30102,0,0,0,0,0,0,0,0,
30104,0,0,0,0,0,0,0,0,
30106,0,0,0,0,0,0,0,0,
30108,0,0,0,0,0,0,0,0,
30110,0,0,0,0,18,18,0,0.000,
30112,0,0,0,0,18,36,-18,-100.000,
30114,0,0,0,0,18,36,-18,-100.000,
30116,0,0,0,0,18,18,0,0.000,
30118,0,0,0,0,0,18,-18,0,
30120,0,0,0,0,18,18,0,0.000,
30122,0,0,0,0,36,18,18,50.000,
30124,0,0,0,0,36,36,0,0.000,
30126,0,0,0,0,18,18,0,0.000,
30128,0,0,0,0,18,0,18,100.000,
30130,0,0,0,0,18,18,0,0.000,
30132,0,0,0,0,18,18,0,0.000,
30134,0,0,0,0,18,18,0,0.000,
30136,0,0,0,0,0,0,0,0,
30138,0,0,0,0,0,0,0,0,
30140,0,0,0,0,0,0,0,0,
30142,0,0,0,0,0,0,0,0,
30144,0,0,0,0,0,18,-18,0,
30146,0,0,0,0,18,18,0,0.000,
30148,0,0,0,0,18,18,0,0.000,
30150,0,0,0,0,0,0,0,0,
30152,0,0,0,0,0,0,0,0,
30154,0,0,0,0,0,0,0,0,
30156,0,0,0,0,0,0,0,0,
30158,0,0,0,0,18,0,18,100.000,
30160,0,0,0,0,0,0,0,0,
30162,0,0,0,0,0,0,0,0,
30164,0,0,0,0,0,0,0,0,
30166,0,0,0,0,0,0,0,0,
30168,0,0,0,0,0,0,0,0,
30170,0,0,0,0,0,0,0,0,
30172,0,0,0,0,18,0,18,100.000,
30174,0,0,0,0,18,18,0,0.000,
30176,0,0,0,0,0,18,-18,0,
30178,0,0,0,0,0,0,0,0,
30180,0,0,0,0,0,0,0,0,
30182,0,0,0,0,0,0,0,0,
30184,0,0,0,0,0,18,-18,0,
30186,0,0,0,0,0,18,-18,0,
30188,0,577,-577,0,0,0,0,0,
30190,0,0,0,0,18,0,18,100.000,
30192,0,0,0,0,18,0,18,100.000,
30194,0,0,0,0,18,0,18,100.000,
30196,0,0,0,0,0,0,0,0,
30198,0,0,0,0,18,0,18,100.000,
30200,0,0,0,0,0,18,-18,0,
30202,0,0,0,0,18,0,18,100.000,
30204,0,0,0,0,0,0,0,0,
30206,577,0,577,100.000,0,0,0,0,
30208,0,0,0,0,0,0,0,0,
30210,0,0,0,0,0,0,0,0,
30212,577,0,577,100.000,0,0,0,0,
30214,0,577,-577,0,0,18,-18,0,
30216,0,0,0,0,0,0,0,0,
30218,0,0,0,0,0,0,0,0,
30220,0,0,0,0,0,0,0,0,
30222,0,0,0,0,0,18,-18,0,
30224,0,0,0,0,0,0,0,0,
30226,0,577,-577,0,0,0,0,0,
30228,0,0,0,0,0,18,-18,0,
30230,0,0,0,0,0,0,0,0,
30232,0,0,0,0,0,0,0,0,
30234,0,0,0,0,0,0,0,0,
30236,0,0,0,0,0,0,0,0,
30238,0,0,0,0,0,0,0,0,
30240,0,0,0,0,0,0,0,0,
30242,0,0,0,0,0,0,0,0,
30244,0,0,0,0,0,0,0,0,
30246,0,0,0,0,0,0,0,0,
30248,0,0,0,0,0,0,0,0,
30250,0,0,0,0,0,0,0,0,
30252,0,577,-577,0,0,18,-18,0,
30254,0,0,0,0,0,0,0,0,
30256,0,0,0,0,0,0,0,0,
30258,0,0,0,0,0,0,0,0,
30260,0,0,0,0,0,0,0,0,
30262,0,0,0,0,0,0,0,0,
30264,0,0,0,0,0,0,0,0,
30266,0,0,0,0,0,0,0,0,
30268,0,0,0,0,0,0,0,0,
30270,0,0,0,0,0,0,0,0,
30272,0,0,0,0,0,0,0,0,
30274,0,0,0,0,0,0,0,0,
30276,0,0,0,0,0,0,0,0,
30278,0,0,0,0,0,0,0,0,
30280,0,0,0,0,0,0,0,0,
30282,0,0,0,0,0,0,0,0,
30284,0,0,0,0,0,0,0,0,
30286,0,0,0,0,0,0,0,0,
30288,0,0,0,0,0,0,0,0,
30290,0,577,-577,0,0,0,0,0,
30292,0,0,0,0,0,0,0,0,
30294,0,0,0,0,0,0,0,0,
30296,0,0,0,0,0,0,0,0,
30298,0,0,0,0,0,0,0,0,
30300,0,0,0,0,0,0,0,0,
30302,0,0,0,0,0,0,0,0,
30304,0,0,0,0,0,0,0,0,
30306,0,0,0,0,0,0,0,0,
30308,0,0,0,0,0,0,0,0,
30310,0,0,0,0,0,0,0,0,
30312,0,0,0,0,0,0,0,0,
30314,0,0,0,0,0,0,0,0,
30316,0,0,0,0,0,0,0,0,
30318,0,0,0,0,0,0,0,0,
30320,0,0,0,0,0,0,0,0,
30322,0,0,0,0,0,0,0,0,
30324,0,0,0,0,0,0,0,0,
30326,0,0,0,0,0,0,0,0,
30328,0,0,0,0,0,0,0,0,
30330,0,0,0,0,0,0,0,0,
30332,0,0,0,0,0,0,0,0,
30334,0,0,0,0,0,0,0,0,
30336,0,0,0,0,0,0,0,0,
30338,0,0,0,0,0,0,0,0,
30340,0,0,0,0,0,0,0,0,
30342,0,0,0,0,0,0,0,0,
30344,0,0,0,0,0,0,0,0,
30346,0,0,0,0,0,0,0,0,
30348,0,0,0,0,0,0,0,0,
30350,0,0,0,0,0,0,0,0,
30352,0,0,0,0,0,0,0,0,
30354,0,0,0,0,0,0,0,0,
30356,0,0,0,0,0,0,0,0,
30358,0,0,0,0,0,0,0,0,
30360,0,0,0,0,0,0,0,0,
30362,0,0,0,0,0,0,0,0,
30364,0,0,0,0,0,0,0,0,
30366,0,0,0,0,0,0,0,0,
30368,0,0,0,0,0,0,0,0,
30370,0,0,0,0,0,0,0,0,
30372,0,0,0,0,0,0,0,0,
30374,0,0,0,0,0,0,0,0,
30376,0,0,0,0,0,0,0,0,
30378,0,0,0,0,0,0,0,0,
30380,0,0,0,0,0,0,0,0,
30382,0,0,0,0,0,0,0,0,
30384,0,0,0,0,0,0,0,0,
30386,0,0,0,0,0,0,0,0,
30388,0,0,0,0,0,0,0,0,
30390,0,0,0,0,0,0,0,0,
30392,0,0,0,0,0,0,0,0,
30394,0,0,0,0,0,0,0,0,
30396,0,0,0,0,0,0,0,0,
30398,0,0,0,0,0,0,0,0,
30400,0,0,0,0,0,0,0,0,
30402,0,0,0,0,0,0,0,0,
30404,0,0,0,0,0,0,0,0,
30406,0,0,0,0,0,0,0,0,
30408,0,0,0,0,0,0,0,0,
30410,0,0,0,0,0,0,0,0,
30412,0,0,0,0,0,0,0,0,
30414,0,0,0,0,0,0,0,0,
30416,0,0,0,0,0,0,0,0,
30418,0,0,0,0,0,0,0,0,
30420,0,0,0,0,0,0,0,0,
30422,0,0,0,0,0,0,0,0,
