timestamp,Angle Velocity[deg/sec],Angle[deg]
12959,0.845947,74.075317,
12961,1.131592,74.190674,
12963,1.197510,74.349976,
12965,1.779785,74.547729,
12967,2.037964,74.783936,
12969,2.916870,75.047607,
12971,2.752075,75.355225,
12973,2.823486,75.695801,
12975,3.279419,76.069336,
12977,3.136597,76.464844,
12979,4.097900,76.876831,
12981,4.213257,77.299805,
12983,5.009766,77.750244,
12985,4.910889,78.239136,
12987,5.460205,78.766479,
12989,5.372314,79.321289,
12991,6.174316,79.931030,
12993,6.712646,80.551758,
12995,7.437744,81.205444,
12997,7.443237,81.897583,
12999,7.075195,82.617188,
13001,7.723389,83.375244,
13003,7.888184,84.144287,
13005,8.327637,84.935303,
13007,8.267212,85.742798,
13009,8.173828,86.572266,
13011,8.684692,87.418213,
13013,8.750610,88.291626,
13015,8.723145,89.181519,
13017,9.003296,90.093384,
13019,9.244995,91.027222,
13021,9.766846,91.988525,
13023,9.695435,92.960815,
13025,9.552612,93.927612,
13027,9.547119,94.888916,
13029,9.475708,95.850220,
13031,9.821777,96.833496,
13033,10.283203,97.849731,
13035,10.404053,98.882446,
13037,10.261230,99.926147,
13039,10.788574,100.986328,
13041,11.085205,102.062988,
13043,10.667725,103.161621,
13045,11.843262,104.293213,
13047,11.629028,105.441284,
13049,11.332397,106.622314,
13051,11.898193,107.814331,
13053,12.073975,108.995361,
13055,12.387085,110.192871,
13057,11.782837,111.384888,
13059,11.667480,112.593384,
13061,12.425537,113.823853,
13063,12.431030,115.070801,
13065,12.002563,116.317749,
13067,12.238770,117.548218,
13069,12.491455,118.734741,
13071,11.524658,119.904785,
13073,11.321411,121.063843,
13075,11.134644,122.189941,
13077,11.145630,123.288574,
13079,10.964355,124.354248,
13081,10.612793,125.408936,
13083,10.607300,126.463623,
13085,10.250244,127.496338,
13087,9.580078,128.479614,
13089,8.975830,129.402466,
13091,8.948364,130.292358,
13093,8.596802,131.138306,
13095,8.651733,131.978760,
13097,8.580322,132.808228,
13099,8.102417,133.621216,
13101,8.052979,134.412231,
13103,7.739868,135.181274,
13105,7.531128,135.939331,
13107,7.547607,136.680908,
13109,6.915894,137.411499,
13111,6.762085,138.125610,
13113,6.520386,138.812256,
13115,7.080688,139.460449,
13117,6.267700,140.075684,
13119,5.927124,140.668945,
13121,5.938110,141.251221,
13123,5.866699,141.822510,
13125,5.432739,142.377319,
13127,5.070190,142.904663,
13129,5.278931,143.421021,
13131,4.916382,143.937378,
13133,4.877930,144.448242,
13135,5.180054,144.964600,
13137,5.575562,145.491943,
13139,4.542847,146.008301,
13141,5.169067,146.519165,
13143,4.636230,146.991577,
13145,4.163818,147.453003,
13147,4.762573,147.843018,
13149,2.664185,148.205566,
13151,3.153076,148.524170,
13153,2.845459,148.809814,
13155,1.686401,149.078979,
13157,3.070679,149.348145,
13159,2.504883,149.617310,
13161,2.131348,149.908447,
13163,3.889160,150.216064,
13165,2.537842,150.507202,
13167,2.147827,150.792847,
13169,3.636475,151.078491,
13171,1.972046,151.336670,
13173,1.889648,151.589355,
13175,2.675171,151.825562,
13177,2.488403,152.050781,
13179,1.356812,152.259521,
13181,2.164307,152.468262,
13183,2.131348,152.666016,
13185,1.219482,152.863770,
13187,2.224731,153.061523,
13189,2.724609,153.264771,
13191,1.604004,153.457031,
13193,1.115112,153.638306,
13195,1.933594,153.808594,
13197,2.246704,153.962402,
13199,1.137085,154.116211,
13201,0.851440,154.270020,
13203,1.911621,154.418335,
13205,2.070923,154.572144,
13207,1.016235,154.731445,
13209,0.736084,154.879761,
13211,1.658936,155.022583,
13213,2.065430,155.137939,
13215,0.895386,155.231323,
13217,-0.087891,155.330200,
13219,1.395264,155.429077,
13221,1.604004,155.511475,
13223,0.175781,155.582886,
13225,0.263672,155.670776,
13227,1.571045,155.758667,
13229,1.362305,155.835571,
13231,-0.098877,155.906982,
13233,0.263672,155.978394,
13235,1.279907,156.022339,
13237,0.087891,156.044312,
13239,-0.247192,156.060791,
13241,0.170288,156.049805,
13243,-0.884399,156.005859,
13245,-1.170044,155.945435,
13247,-0.082397,155.879517,
13249,-0.197754,155.813599,
13251,-0.626221,155.747681,
13253,-0.840454,155.665283,
13255,-1.323853,155.566406,
13257,-0.928345,155.462036,
13259,-0.587769,155.363159,
13261,-2.186279,155.247803,
13263,-1.680908,155.143433,
13265,-0.686646,155.022583,
13267,-0.862427,154.890747,
13269,-1.779785,154.758911,
13271,-1.472168,154.643555,
13273,-1.159058,154.528198,
13275,-1.010742,154.423828,
13277,-0.730591,154.330444,
13279,-0.999756,154.231567,
13281,-2.477417,154.116211,
13283,-0.043945,153.989868,
13285,-0.043945,153.869019,
13287,-1.510620,153.737183,
13289,-1.235962,153.588867,
13291,-2.092896,153.424072,
13293,-3.048706,153.204346,
13295,-2.510376,152.957153,
13297,-2.279663,152.677002,
13299,-3.048706,152.347412,
13301,-3.636475,152.006836,
13303,-4.493408,151.611328,
13305,-5.180054,151.149902,
13307,-4.850464,150.628052,
13309,-4.993286,150.073242,
13311,-5.734863,149.474487,
13313,-7.152100,148.837280,
13315,-6.828003,148.167114,
13317,-6.553345,147.485962,
13319,-6.723633,146.799316,
13321,-6.240234,146.079712,
13323,-7.564087,145.343628,
13325,-8.140869,144.574585,
13327,-7.921143,143.772583,
13329,-8.179321,142.915649,
13331,-9.964600,141.987305,
13333,-10.942383,141.009521,
13335,-10.695190,139.965820,
13337,-11.804810,138.872681,
13339,-11.656494,137.730103,
13341,-11.678467,136.571045,
13343,-11.980591,135.395508,
13345,-12.062988,134.208984,
13347,-11.332397,133.005981,
13349,-12.722168,131.786499,
13351,-12.277222,130.561523,
13353,-13.194580,129.298096,
13355,-12.656250,128.018188,
13357,-11.953125,126.710815,
13359,-13.974609,125.381470,
13361,-14.705200,124.024658,
13363,-13.084717,122.667847,
13365,-13.535156,121.278076,
13367,-13.908691,119.899292,
13369,-14.133911,118.536987,
13371,-15.419312,117.158203,
13373,-14.326172,115.795898,
13375,-13.590088,114.439087,
13377,-13.710938,113.054810,
13379,-12.777100,111.703491,
13381,-13.820801,110.401611,
13383,-12.189331,109.154663,
13385,-9.816284,107.990112,
13387,-11.574097,106.875000,
13389,-11.118164,105.803833,
13391,-9.475708,104.776611,
13393,-10.134888,103.809814,
13395,-9.580078,102.908936,
13397,-7.630005,102.079468,
13399,-7.657471,101.304932,
13401,-7.684937,100.585327,
13403,-6.410522,99.931641,
13405,-6.080933,99.332886,
13407,-5.806274,98.734131,
13409,-6.036987,98.162842,
13411,-3.993530,97.651978,
13413,-4.235229,97.190552,
13415,-3.861694,96.833496,
13417,-2.861938,96.542358,
13419,-1.944580,96.267700,
13421,-2.411499,96.036987,
13423,-1.620483,95.844727,
13425,-1.944580,95.690918,
13427,-1.587524,95.581055,
13429,-0.538330,95.476685,
13431,0.148315,95.394287,
13433,-1.224976,95.333862,
13435,-1.494141,95.256958,
13437,-0.483398,95.191040,
13439,-0.571289,95.130615,
13441,-1.060181,95.037231,
13443,-0.752563,94.949341,
13445,-0.395508,94.844971,
13447,-0.510864,94.740601,
13449,-1.323853,94.614258,
13451,-1.774292,94.460449,
13453,-1.994019,94.246216,
13455,-1.752319,94.015503,
13457,-2.554321,93.762817,
13459,-2.548828,93.515625,
13461,-2.180786,93.290405,
13463,-1.823730,93.076172,
13465,-1.669922,92.900391,
13467,-1.395264,92.746582,
13469,-1.422729,92.620239,
13471,-0.906372,92.521362,
13473,-0.752563,92.449951,
13475,-0.291138,92.389526,
13477,-0.263672,92.356567,
13479,-0.170288,92.356567,
13481,0.802002,92.400513,
13483,0.829468,92.477417,
13485,1.444702,92.609253,
13487,1.851196,92.768555,
13489,2.246704,92.982788,
13491,2.554321,93.218994,
13493,2.982788,93.521118,
13495,3.048706,93.878174,
13497,3.768311,94.273682,
13499,4.795532,94.713135,
13501,4.251709,95.185547,
13503,5.388794,95.674438,
13505,5.515137,96.196289,
13507,5.306396,96.723633,
13509,5.476685,97.272949,
13511,5.125122,97.838745,
13513,5.586548,98.399048,
13515,5.262451,98.942871,
13517,4.916382,99.459229,
13519,4.702148,99.942627,
13521,4.905396,100.420532,
13523,4.548340,100.898438,
13525,5.284424,101.387329,
13527,5.114136,101.903687,
13529,5.460205,102.436523,
13531,5.498657,102.980347,
13533,6.339111,103.546143,
13535,6.470947,104.144897,
13537,5.509644,104.743652,
13539,5.954590,105.386353,
13541,5.905151,106.018066,
13543,6.102905,106.671753,
13545,6.410522,107.330933,
13547,6.234741,107.990112,
13549,6.086426,108.665771,
13551,6.696167,109.346924,
13553,7.157593,110.050049,
13555,7.684937,110.769653,
13557,7.058716,111.500244,
13559,6.987305,112.247314,
13561,6.641235,112.966919,
13563,7.300415,113.703003,
13565,7.179565,114.422607,
13567,6.525879,115.169678,
13569,7.448730,115.911255,
13571,7.597046,116.658325,
13573,6.860962,117.388916,
13575,7.575073,118.108521,
13577,6.943359,118.811646,
13579,5.943604,119.492798,
13581,7.316895,120.173950,
13583,6.893921,120.849609,
13585,6.201782,121.519775,
13587,7.256470,122.200928,
13589,7.168579,122.898560,
13591,6.910400,123.607178,
13593,7.503662,124.337769,
13595,7.465210,125.062866,
13597,6.624756,125.771484,
13599,7.080688,126.463623,
13601,6.871948,127.144775,
13603,6.273193,127.814941,
13605,7.058716,128.474121,
13607,6.690674,129.127808,
13609,6.108398,129.765015,
13611,6.245728,130.380249,
13613,5.756836,130.962524,
13615,4.850464,131.511841,
13617,5.141602,132.017212,
13619,4.828491,132.506104,
13621,5.333862,132.978516,
13623,4.301147,133.439941,
13625,4.971313,133.917847,
13627,4.493408,134.384766,
13629,4.691162,134.884644,
13631,5.515137,135.373535,
13633,4.954834,135.856934,
13635,4.251709,136.340332,
13637,4.224243,136.796265,
13639,4.356079,137.230225,
13641,4.636230,137.658691,
13643,4.509888,138.054199,
13645,3.526611,138.444214,
13647,3.290405,138.839722,
13649,3.576050,139.251709,
13651,4.103394,139.674683,
13653,4.443970,140.119629,
13655,5.086670,140.575562,
13657,3.960571,141.058960,
13659,4.735107,141.542358,
13661,4.916382,142.053223,
13663,5.196533,142.575073,
13665,4.927368,143.113403,
13667,4.773560,143.651733,
13669,5.504150,144.201050,
13671,6.047974,144.772339,
13673,5.916138,145.376587,
13675,6.086426,146.041260,
13677,6.141357,146.689453,
13679,6.229248,147.304688,
13681,5.559082,147.870483,
13683,4.592285,148.375854,
13685,4.663696,148.859253,
13687,4.954834,149.320679,
13689,4.163818,149.793091,
13691,4.828491,150.249023,
13693,4.663696,150.688477,
13695,3.922119,151.122437,
13697,4.597778,151.561890,
13699,4.103394,152.001343,
13701,4.680176,152.462769,
13703,4.883423,152.913208,
13705,4.224243,153.336182,
13707,3.702393,153.737183,
13709,3.532104,154.110718,
13711,3.070679,154.478760,
13713,3.801270,154.841309,
13715,3.416748,155.192871,
13717,3.537598,155.555420,
13719,3.389282,155.923462,
13721,3.477173,156.280518,
13723,4.202271,156.615601,
13725,2.982788,156.912231,
13727,2.763062,157.175903,
13729,2.015991,157.412109,
13731,2.592773,157.642822,
13733,2.351074,157.895508,
13735,2.268677,158.153687,
13737,1.796265,158.406372,
13739,2.098389,158.664551,
13741,2.164307,158.900757,
13743,3.378296,159.169922,
13745,2.521362,159.439087,
13747,2.603760,159.702759,
13749,2.565308,159.982910,
13751,1.928101,160.202637,
13753,2.180786,160.422363,
13755,1.928101,160.647583,
13757,1.983032,160.828857,
13759,1.340332,161.021118,
13761,1.609497,161.202393,
13763,1.928101,161.383667,
13765,1.928101,161.553955,
13767,0.950317,161.691284,
13769,0.867920,161.806641,
13771,1.636963,161.900024,
13773,-0.120850,161.982422,
13775,0.510864,162.075806,
13777,1.686401,162.174683,
13779,2.169800,162.279053,
13781,1.988525,162.388916,
13783,0.296631,162.498779,
13785,-1.170044,162.608643,
13787,-0.999756,162.723999,
13789,0.307617,162.844849,
13791,1.829224,162.976685,
13793,1.614990,163.092041,
13795,0.719604,163.212891,
13797,0.626221,163.333740,
13799,1.230469,163.432617,
13801,1.955566,163.536987,
13803,2.938843,163.641357,
13805,2.400513,163.729248,
13807,1.746826,163.789673,
13809,1.625977,163.833618,
13811,0.208740,163.844604,
13813,-1.087646,163.855591,
13815,-1.334839,163.861084,
13817,-0.417480,163.883057,
13819,0.302124,163.888550,
13821,0.411987,163.872070,
13823,0.104370,163.844604,
13825,-0.889893,163.811646,
13827,-0.972290,163.762207,
13829,-0.554810,163.723755,
13831,0.027466,163.701782,
13833,0.093384,163.685303,
13835,0.181274,163.690796,
13837,0.000000,163.690796,
13839,0.357056,163.723755,
13841,0.186768,163.745728,
13843,0.307617,163.778687,
13845,0.137329,163.822632,
13847,0.247192,163.861084,
13849,-0.060425,163.872070,
13851,0.285645,163.883057,
13853,-0.461426,163.866577,
13855,-0.324097,163.850098,
13857,0.186768,163.833618,
13859,0.472412,163.817139,
13861,-0.263672,163.811646,
13863,-0.928345,163.795166,
13865,0.466919,163.806152,
13867,0.142822,163.811646,
13869,-0.307617,163.811646,
13871,0.357056,163.817139,
13873,-0.296631,163.817139,
13875,0.032959,163.822632,
13877,0.049438,163.828125,
13879,0.049438,163.833618,
13881,-0.307617,163.861084,
13883,0.411987,163.899536,
13885,0.681152,163.965454,
13887,0.692139,164.036865,
13889,0.532837,164.130249,
13891,1.389771,164.223633,
13893,1.131592,164.306030,
13895,0.049438,164.399414,
13897,1.197510,164.492798,
13899,0.346069,164.564209,
13901,-0.071411,164.624634,
13903,0.395508,164.674072,
13905,0.516357,164.712524,
13907,0.812988,164.750977,
13909,-0.225220,164.767456,
13911,-0.181274,164.778442,
13913,-0.148315,164.778442,
13915,-0.197754,164.789429,
13917,0.208740,164.805908,
13919,-0.703125,164.816895,
13921,0.373535,164.838867,
13923,0.131836,164.833374,
13925,-0.961304,164.811401,
13927,0.175781,164.783936,
13929,-0.335083,164.756470,
13931,-0.752563,164.734497,
13933,0.269165,164.723511,
13935,-0.725098,164.696045,
13937,-0.126343,164.679565,
13939,0.043945,164.668579,
13941,-0.005493,164.674072,
13943,0.499878,164.690552,
13945,0.247192,164.734497,
13947,0.038452,164.789429,
13949,0.939331,164.849854,
13951,0.186768,164.904785,
13953,0.725098,164.981689,
13955,1.115112,165.053101,
13957,0.302124,165.130005,
13959,0.615234,165.217896,
13961,1.658936,165.305786,
13963,0.466919,165.393677,
13965,0.972290,165.498047,
13967,0.961304,165.591431,
13969,0.021973,165.673828,
13971,0.373535,165.756226,
13973,1.274414,165.827637,
13975,0.049438,165.893555,
13977,0.928345,165.975952,
13979,1.219482,166.041870,
13981,-0.016479,166.107788,
13983,0.851440,166.157227,
13985,0.862427,166.195679,
13987,-0.368042,166.223145,
13989,0.093384,166.245117,
13991,-0.247192,166.267090,
13993,0.236206,166.294556,
13995,0.593262,166.316528,
13997,0.087891,166.343994,
13999,0.230713,166.354980,
14001,0.313110,166.360474,
14003,0.126343,166.365967,
14005,-0.313110,166.360474,
14007,-0.236206,166.354980,
14009,0.664673,166.349487,
14011,-0.450439,166.338501,
14013,-0.587769,166.327515,
14015,0.483398,166.316528,
14017,-0.230713,166.300049,
14019,-0.379028,166.278076,
14021,0.252686,166.256104,
14023,-0.911865,166.223145,
14025,-0.631714,166.206665,
14027,0.697632,166.190186,
14029,-0.406494,166.179199,
14031,-0.087891,166.179199,
14033,0.681152,166.190186,
14035,-0.170288,166.206665,
14037,0.181274,166.228638,
14039,0.900879,166.261597,
14041,0.730591,166.305542,
14043,0.324097,166.371460,
14045,0.027466,166.431885,
14047,0.911865,166.486816,
14049,0.664673,166.541748,
14051,0.543823,166.585693,
14053,0.598755,166.624146,
14055,0.406494,166.668091,
14057,0.346069,166.717529,
14059,0.368042,166.772461,
14061,0.818481,166.816406,
14063,0.752563,166.854858,
14065,-0.208740,166.893311,
14067,0.153809,166.926270,
14069,0.642700,166.959229,
14071,-0.159302,166.981201,
14073,0.527344,167.003174,
14075,0.648193,167.019653,
14077,-0.027466,167.036133,
14079,0.082397,167.052612,
14081,0.252686,167.052612,
14083,-0.527344,167.041626,
14085,-0.357056,167.025146,
14087,-0.082397,166.992188,
14089,-0.477905,166.959229,
14091,-0.406494,166.926270,
14093,-0.296631,166.882324,
14095,-1.104126,166.821899,
14097,-0.873413,166.761475,
14099,0.021973,166.712036,
14101,-0.774536,166.662598,
14103,-0.829468,166.618652,
14105,-0.082397,166.574707,
14107,-0.851440,166.536255,
14109,-0.615234,166.519775,
14111,-0.027466,166.508789,
14113,-0.346069,166.492310,
14115,0.131836,166.492310,
14117,0.774536,166.508789,
14119,-0.027466,166.530762,
14121,0.521851,166.585693,
14123,0.620728,166.629639,
14125,0.379028,166.662598,
14127,-0.049438,166.695557,
14129,0.214233,166.717529,
14131,0.010986,166.723022,
14133,-0.379028,166.723022,
14135,0.192261,166.717529,
14137,0.038452,166.701050,
14139,-0.214233,166.706543,
14141,0.291138,166.723022,
14143,-0.181274,166.734009,
14145,0.236206,166.755981,
14147,0.664673,166.777954,
14149,-0.483398,166.783447,
14151,0.159302,166.805420,
14153,0.615234,166.821899,
14155,-0.280151,166.832886,
14157,-0.433960,166.838379,
14159,-0.280151,166.827393,
14161,-0.406494,166.810913,
14163,-0.186768,166.799927,
14165,0.186768,166.794434,
14167,-0.208740,166.788940,
14169,-0.318604,166.788940,
14171,0.444946,166.788940,
14173,-0.703125,166.750488,
14175,-1.038208,166.701050,
14177,-0.049438,166.646118,
14179,-0.763550,166.585693,
14181,-0.774536,166.547241,
14183,0.225220,166.536255,
14185,-0.802002,166.525269,
14187,-0.280151,166.525269,
14189,0.670166,166.541748,
14191,-0.351562,166.547241,
14193,-0.060425,166.563721,
14195,0.208740,166.574707,
14197,-0.269165,166.580200,
14199,0.291138,166.585693,
14201,0.631714,166.596680,
14203,0.203247,166.613159,
14205,0.313110,166.640625,
14207,0.532837,166.662598,
14209,-0.758057,166.684570,
14211,0.000000,166.723022,
14213,1.027222,166.772461,
14215,0.324097,166.821899,
14217,0.428467,166.876831,
14219,0.955811,166.920776,
14221,-0.483398,166.953735,
14223,-0.098877,166.981201,
14225,0.829468,167.003174,
14227,-0.335083,166.997681,
14229,-0.444946,167.008667,
14231,0.346069,167.008667,
14233,-0.098877,166.997681,
14235,-0.543823,166.992188,
14237,0.560303,166.986694,
14239,-0.505371,166.981201,
14241,-0.291138,166.986694,
14243,0.615234,166.975708,
14245,-0.505371,166.970215,
14247,-0.098877,166.975708,
14249,0.686646,166.997681,
14251,-0.214233,167.008667,
14253,-0.582275,167.014160,
14255,0.214233,167.003174,
14257,-1.109619,166.975708,
14259,-0.197754,166.959229,
14261,0.472412,166.937256,
14263,-0.521851,166.904297,
14265,-0.961304,166.871338,
14267,0.258179,166.860352,
14269,-0.175781,166.854858,
14271,0.214233,166.882324,
14273,0.856934,166.915283,
14275,0.422974,166.975708,
14277,0.351562,167.030640,
14279,0.087891,167.080078,
14281,-0.313110,167.124023,
14283,0.598755,167.178955,
14285,1.005249,167.217407,
14287,-0.730591,167.217407,
14289,-0.527344,167.206421,
14291,-0.593262,167.162476,
14293,-1.142578,167.091064,
14295,-0.346069,167.019653,
14297,-0.483398,166.926270,
14299,-1.367798,166.838379,
14301,-0.703125,166.761475,
14303,-0.285645,166.701050,
14305,-0.609741,166.662598,
14307,-0.186768,166.646118,
14309,0.395508,166.651611,
14311,0.043945,166.662598,
14313,0.236206,166.679077,
14315,0.758057,166.684570,
14317,-0.598755,166.668091,
14319,-0.615234,166.651611,
14321,-0.115356,166.640625,
14323,-0.648193,166.629639,
14325,0.032959,166.629639,
14327,0.670166,166.640625,
14329,-0.241699,166.646118,
14331,-0.049438,166.668091,
14333,0.532837,166.706543,
